id,term,course_id,class_num,school,subject,catalog_num,section,title,instructor,start_time,end_time,meeting_days,enrollment_count,response_count,question0_average_rating,question1_average_rating,question2_average_rating,question3_average_rating,question4_average_rating
47834,2012 Fall,4969,13492,MEAS,EECS,311-0,20,Data Structures & Data Management,Peter Scheuermann,12:00,12:50,MoWeFr,47,31,3.11,3.48,4.61,4.52,2.87
61766,2012 Spring,4969,34403,MEAS,EECS,311-0,20,Data Structures & Data Management,Ian Horswill,11:00,11:50,MoWeFr,86,52,5.51,5.04,4.57,3.87,5.00
61767,2012 Spring,4969,37910,MEAS,EECS,311-0,21,Data Structures & Data Management,Peter Scheuermann,15:00,15:50,MoWeFr,29,16,3.20,3.56,4.38,4.88,2.94
69027,2011 Fall,4969,13455,MEAS,EECS,311-0,20,Data Structures & Data Management,Morteza Amir Rahimi,14:00,15:20,TuTh,43,30,4.19,4.37,4.27,3.45,3.62
73317,2011 Spring,4969,34335,MEAS,EECS,311-0,20,Data Structures & Data Management,Ian Horswill,11:00,11:50,MoWeFr,93,57,5.28,5.00,4.69,4.05,5.04
79925,2010 Fall,4969,13378,MEAS,EECS,311-0,20,Data Structures & Data Management,Jason Hartline,14:00,15:20,TuTh,31,24,4.96,4.65,4.91,5.00,4.50
83313,2010 Spring,4969,37929,MEAS,EECS,311-0,20,Data Structures & Data Management,Ian Horswill,11:00,11:50,MoWeFr,68,44,5.40,4.85,4.46,3.95,5.00
89752,2009 Fall,4969,10264,MEAS,EECS,311-0,20,Data Structures & Data Management,Christopher Riesbeck,16:00,16:50,MoWeFr,41,25,5.13,4.96,4.83,5.17,4.63
93439,2009 Spring,4969,31668,MEAS,EECS,311-0,20,Data Structures & Data Management,Peter Scheuermann,11:00,11:50,MoWeFr,25,17,3.29,3.94,4.82,4.53,3.00
52609,2014 Spring,8644,34193,MEAS,EECS,221-0,01,Fundamentals of Circuits,Martin Plonus,14:00,14:50,MoTuWeFr,28,13,2.45,2.64,3.55,4.67,2.25
742,2014 Winter,8644,20433,MEAS,EECS,221-0,20,Fundamentals of Circuits,Chang Liu,09:00,09:50,MoTuWeFr,24,17,4.38,4.24,4.06,4.35,4.35
12285,2013 Spring,8644,34832,MEAS,EECS,221-0,01,Fundamentals of Circuits,Chung Chieh Lee,14:00,14:50,MoTuWeFr,23,17,4.80,4.13,4.67,4.27,3.73
43973,2013 Winter,8644,22891,MEAS,EECS,221-0,20,Fundamentals of Circuits,Chang Liu,09:00,09:50,MoTuWeFr,19,12,4.90,4.50,4.80,5.00,4.73
61760,2012 Spring,8644,34393,MEAS,EECS,221-0,01,Fundamentals of Circuits,Martin Plonus,14:00,14:50,MoTuWeFr,12,7,3.83,3.17,3.67,5.00,3.50
65411,2012 Winter,8644,23992,MEAS,EECS,221-0,20,Fundamentals of Circuits,Chang Liu,09:00,09:50,MoTuWeFr,22,19,4.06,3.82,4.06,4.39,3.82
73311,2011 Spring,8644,34325,MEAS,EECS,221-0,01,Fundamentals of Circuits,Chung Chieh Lee,14:00,14:50,MoTuWeFr,21,13,5.30,4.60,4.30,4.20,4.60
76564,2011 Winter,8644,23872,MEAS,EECS,221-0,20,Fundamentals of Circuits,Chang Liu,09:00,09:50,MoTuWeFr,24,15,3.20,3.33,3.73,4.20,3.13
108229,2014 Fall,3595,16356,MUSIC,MUSIC_ED,237-0,20,String Class,Robert Hasty,13:00,13:50,TuTh,5,1,,,,,
86508,2010 Winter,8644,20646,MEAS,EECS,221-0,20,Fundamentals of Circuits,Chang Liu,09:00,09:50,MoTuWeFr,33,28,2.07,2.21,2.71,2.89,2.19
93433,2009 Spring,8644,31648,MEAS,EECS,221-0,01,Fundamentals of Circuits,Martin Plonus,14:00,14:50,MoTuWeFr,15,10,3.40,3.20,4.30,4.50,3.30
96335,2009 Winter,8644,20425,MEAS,EECS,221-0,20,Fundamentals of Circuits,Martin Plonus,09:00,09:50,MoTuWeFr,20,16,3.44,3.38,4.13,4.38,2.81
109691,2014 Fall,7131,13924,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Ilya Mikhelson,15:00,15:50,MoTuWeFr,26,17,5.65,4.88,5.35,5.24,5.53
55540,2014 Winter,7131,20517,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Aggelos Katsaggelos,14:00,14:50,MoTuWeFr,21,11,5.20,4.90,5.10,4.60,4.30
58469,2013 Fall,7131,15875,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Thrasyvoulos Pappas,14:00,14:50,MoTuWeFr,19,13,4.17,3.92,4.31,4.77,3.62
43974,2013 Winter,7131,22984,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Thrasyvoulos Pappas,14:00,14:50,MoTuWeFr,18,13,3.75,3.33,4.50,5.00,3.15
47826,2012 Fall,7131,13733,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Thrasyvoulos Pappas,14:00,14:50,MoTuWeFr,13,8,4.14,3.86,5.57,5.29,4.14
65412,2012 Winter,7131,24139,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Aggelos Katsaggelos,14:00,14:50,MoTuWeFr,18,14,4.00,4.46,4.85,5.00,4.23
69019,2011 Fall,7131,13706,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Thrasyvoulos Pappas,14:00,14:50,MoTuWeFr,11,9,4.29,4.14,4.71,5.57,4.14
76565,2011 Winter,7131,24029,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Aggelos Katsaggelos,14:00,14:50,MoTuWeFr,28,21,4.75,4.75,5.05,4.95,4.15
79917,2010 Fall,7131,13629,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Thrasyvoulos Pappas,14:00,14:50,MoTuWeFr,6,4,3.50,3.75,4.00,4.25,3.25
86509,2010 Winter,7131,20984,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Aggelos Katsaggelos,14:00,14:50,MoTuWeFr,20,17,5.47,5.00,4.87,5.27,4.64
89743,2009 Fall,7131,10782,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Thrasyvoulos Pappas,14:00,14:50,MoTuWeFr,11,9,4.11,4.11,4.67,5.00,4.33
96336,2009 Winter,7131,20977,MEAS,EECS,222-0,20,Fundamentals of Signals & Systems,Aggelos Katsaggelos,14:00,14:50,MoTuWeFr,30,19,4.39,3.89,4.83,5.06,4.22
109692,2014 Fall,8645,14014,MEAS,EECS,223-0,20,Fundamentals of Solid State Engineering,Koray Aydin,09:00,09:50,MoTuWeFr,9,5,4.00,3.75,3.75,3.25,3.50
52610,2014 Spring,8645,34196,MEAS,EECS,223-0,01,Fundamentals of Solid State Engineering,Koray Aydin,09:00,09:50,MoTuWeFr,17,13,3.77,3.77,3.85,3.54,3.15
58470,2013 Fall,8645,15967,MEAS,EECS,223-0,20,Fundamentals of Solid State Engineering,Manijeh Razeghi,09:00,09:50,MoTuWeFr,6,6,3.25,3.00,3.80,3.00,3.00
12286,2013 Spring,8645,34835,MEAS,EECS,223-0,01,Fundamentals of Solid State Engineering,Manijeh Razeghi,09:00,09:50,MoTuWeFr,15,9,2.89,2.88,3.44,3.56,2.56
47827,2012 Fall,8645,13829,MEAS,EECS,223-0,20,Fundamentals of Solid State Engineering,Koray Aydin,09:00,09:50,MoTuWeFr,10,6,5.17,4.17,4.83,4.00,3.50
61761,2012 Spring,8645,34396,MEAS,EECS,223-0,01,Fundamentals of Solid State Engineering,Koray Aydin,09:00,09:50,MoTuWeFr,20,14,4.38,4.00,4.38,4.31,3.77
69020,2011 Fall,8645,13803,MEAS,EECS,223-0,20,Fundamentals of Solid State Engineering,Koray Aydin,09:00,09:50,MoTuWeFr,10,7,5.00,4.29,4.71,4.86,4.43
73312,2011 Spring,8645,34328,MEAS,EECS,223-0,01,Fundamentals of Solid State Engineering,Hooman Mohseni,09:00,09:50,MoTuWeFr,16,9,4.00,3.14,4.14,4.71,4.57
79918,2010 Fall,8645,13733,MEAS,EECS,223-0,20,Fundamentals of Solid State Engineering,Manijeh Razeghi,09:00,09:50,MoTuWeFr,9,7,5.57,5.00,5.14,4.57,5.29
83307,2010 Spring,8645,37915,MEAS,EECS,223-0,01,Fundamentals of Solid State Engineering,Hooman Mohseni,09:00,09:50,MoTuWeFr,21,17,5.25,4.13,4.47,4.67,5.00
89744,2009 Fall,8645,11018,MEAS,EECS,223-0,20,Fundamentals of Solid State Engineering,Manijeh Razeghi,09:00,09:50,MoTuWeFr,7,3,3.67,3.33,4.00,4.33,4.33
93434,2009 Spring,8645,31654,MEAS,EECS,223-0,01,Fundamentals of Solid State Engineering,Hooman Mohseni,09:00,09:50,MoTuWeFr,15,10,4.56,4.33,4.67,5.22,4.89
109693,2014 Fall,8646,13925,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,11:00,11:50,MoTuWeFr,19,10,4.80,4.70,4.44,5.00,4.11
52611,2014 Spring,8646,34199,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,13:00,13:50,MoTuWeFr,14,11,4.80,4.40,4.50,4.30,4.30
58471,2013 Fall,8646,15876,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,11:00,11:50,MoTuWeFr,9,9,5.67,4.44,4.33,4.67,4.44
12287,2013 Spring,8646,34838,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,13:00,13:50,MoTuWeFr,13,5,5.25,4.25,4.50,5.00,4.25
61762,2012 Spring,8646,34399,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Martin Plonus,13:00,13:50,MoTuWeFr,9,5,4.67,4.33,4.67,5.00,4.33
69021,2011 Fall,8646,13707,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,11:00,11:50,MoTuWeFr,6,5,4.25,4.75,5.00,4.75,4.75
73313,2011 Spring,8646,34331,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,13:00,13:50,MoTuWeFr,13,10,5.11,5.00,5.11,5.11,4.78
79919,2010 Fall,8646,13630,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,13:00,13:50,MoTuWeFr,7,3,4.67,4.33,4.00,5.00,4.00
83308,2010 Spring,8646,37921,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,11:00,11:50,MoTuWeFr,20,15,5.07,4.53,4.60,4.53,4.33
89745,2009 Fall,8646,10784,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,13:00,13:50,MoTuWeFr,10,4,5.50,4.75,5.00,5.33,4.67
93435,2009 Spring,8646,31660,MEAS,EECS,224-0,20,Fund of Electromagnetics & Photonics,Allen Taflove,11:00,11:50,MoTuWeFr,23,15,5.27,4.93,4.53,4.93,4.93
109694,2014 Fall,8725,13927,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,14:00,14:50,MoTuWeFr,13,7,2.29,2.00,3.86,4.43,2.00
55541,2014 Winter,8725,20518,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,15:00,15:50,MoTuWeFr,6,3,4.00,5.00,5.50,5.00,4.00
58472,2013 Fall,8725,15878,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,14:00,14:50,MoTuWeFr,12,7,4.33,4.33,5.00,5.67,4.00
43975,2013 Winter,8725,22985,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,15:00,15:50,MoTuWeFr,10,4,4.67,4.00,4.67,3.75,4.00
47829,2012 Fall,8725,13736,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,14:00,14:50,MoTuWeFr,12,7,3.14,3.00,4.14,4.86,3.57
65413,2012 Winter,8725,24140,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,15:00,15:50,MoTuWeFr,10,6,5.67,5.33,6.00,6.00,5.67
69022,2011 Fall,8725,13709,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,14:00,14:50,MoTuWeFr,10,4,4.25,4.75,5.25,5.25,5.00
76566,2011 Winter,8725,24030,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,15:00,15:50,MoTuWeFr,15,11,4.33,4.44,5.22,5.22,4.33
79920,2010 Fall,8725,13632,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,14:00,14:50,MoTuWeFr,13,10,4.70,4.80,5.22,4.80,4.22
86510,2010 Winter,8725,20986,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,15:00,15:50,MoTuWeFr,7,3,5.00,5.67,5.67,6.00,4.33
89746,2009 Fall,8725,10788,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,14:00,14:50,MoTuWeFr,13,10,4.60,4.50,5.50,5.40,4.20
96337,2009 Winter,8725,20979,MEAS,EECS,225-0,20,Fundamentals of Electronics,Chi-Haur Wu,15:00,15:50,MoTuWeFr,15,9,4.33,4.78,5.22,5.33,4.00
52612,2014 Spring,5018,34200,MEAS,EECS,230-0,20,Programming for Engineers,Goce Trajcevski,13:00,13:50,MoTuWeFr,74,54,4.94,4.67,5.00,4.78,4.60
745,2014 Winter,5018,20332,MEAS,EECS,230-0,20,Programming for Engineers,William Hendrix,13:00,13:50,MoTuWeFr,82,45,3.88,4.05,4.45,4.14,3.21
12288,2013 Spring,5018,34839,MEAS,EECS,230-0,20,Programming for Engineers,Peter Scheuermann,13:00,13:50,MoTuWeFr,43,13,1.82,2.30,3.00,4.18,1.70
43976,2013 Winter,5018,22789,MEAS,EECS,230-0,20,Programming for Engineers,Goce Trajcevski,13:00,13:50,MoTuWeFr,72,47,4.34,4.24,4.82,4.74,3.95
61763,2012 Spring,5018,34400,MEAS,EECS,230-0,20,Programming for Computer Engineers,Peter Scheuermann,13:00,13:50,MoTuWeFr,13,9,3.29,3.57,3.71,4.86,2.71
65414,2012 Winter,5018,23820,MEAS,EECS,230-0,20,Programming for Computer Engineers,Goce Trajcevski,13:00,13:50,MoTuWeFr,93,67,4.37,4.32,4.77,4.67,3.80
73314,2011 Spring,5018,34332,MEAS,EECS,230-0,20,Programming for Computer Engineers,Peter Scheuermann,13:00,13:50,MoTuWeFr,23,11,3.10,3.90,4.50,4.30,2.60
76567,2011 Winter,5018,23696,MEAS,EECS,230-0,20,Programming for Computer Engineers,Goce Trajcevski,13:00,13:50,MoTuWeFr,84,56,4.83,4.38,4.83,4.80,4.46
83309,2010 Spring,5018,37923,MEAS,EECS,230-0,20,Programming for Computer Engineers,Wei-Chung Lin,13:00,13:50,MoTuWeFr,45,31,2.43,2.93,3.61,3.50,2.10
86511,2010 Winter,5018,20286,MEAS,EECS,230-0,20,Programming for Computer Engineers,Goce Trajcevski,13:00,13:50,MoTuWeFr,70,43,4.85,4.63,4.56,4.42,4.18
93436,2009 Spring,5018,31662,MEAS,EECS,230-0,20,Programming for Computer Engineers,Wei-Chung Lin,13:00,13:50,MoWeFr,51,29,2.63,2.92,4.42,4.38,2.15
96338,2009 Winter,5018,20055,MEAS,EECS,230-0,20,Programming for Computer Engineers,Peter Scheuermann,13:00,13:50,MoTuWeFr,49,37,2.81,2.89,3.95,4.74,2.38
12289,2013 Spring,5022,38169,MEAS,EECS,250-0,20,Physical Electronics and Devices,Matthew Grayson,14:00,14:50,MoTuWeFr,9,5,5.60,5.20,5.40,5.80,4.80
89747,2009 Fall,5022,11300,MEAS,EECS,250-0,20,Physical Electronics,Matthew Grayson,11:00,11:50,MoTuWeFr,6,5,5.20,5.20,5.20,4.60,4.80
83310,2010 Spring,5023,57186,MEAS,EECS,270-0,20,Applications of Electronic Devices,Martin Plonus,13:00,13:50,MoTuWeFr,7,4,3.75,4.67,4.33,4.67,4.00
109695,2014 Fall,20520,17730,MEAS,EECS,295-0,20,Intermediate Topics in Electrical Engineering and Computer Science,Brenna Argall,14:00,18:00,TuTh,25,19,4.81,4.94,4.94,5.12,4.94
55542,2014 Winter,20520,21321,MEAS,EECS,295-0,20,Intermediate Topics in Electrical Engineering and Computer Science,Brenna Argall,15:00,16:50,TuTh,19,13,4.77,4.85,5.00,4.69,4.67
43977,2013 Winter,20520,32700,MEAS,EECS,295-0,20,Intermediate Topics in Electrical Engineering and Computer Science,Brenna Argall,15:30,17:30,TuTh,8,5,4.40,5.20,5.40,5.60,4.50
109696,2014 Fall,5025,13962,MEAS,EECS,302-0,20,Probabilistic Systems and Random Signals,Martin Plonus,09:00,09:50,MoTuWeFr,41,22,2.95,3.05,2.95,3.67,2.55
52613,2014 Spring,5025,34201,MEAS,EECS,302-0,01,Probabilistic Systems and Random Signals,Vijay Subramanian,10:00,10:50,MoTuWeFr,32,21,2.72,2.00,3.17,5.22,2.11
58473,2013 Fall,5025,15914,MEAS,EECS,302-0,20,Probabilistic Systems and Random Signals,Martin Plonus,09:00,09:50,MoTuWeFr,35,23,3.33,3.44,3.33,3.88,2.94
12290,2013 Spring,5025,34840,MEAS,EECS,302-0,01,Probabilistic Systems and Random Signals,Dongning Guo,10:00,10:50,MoTuWeFr,32,19,4.19,3.59,3.94,5.00,3.24
47830,2012 Fall,5025,13774,MEAS,EECS,302-0,20,Probabilistic Systems and Random Signals,Abraham Herzl Haddad,10:00,10:50,MoTuWeThFr,36,18,3.73,3.56,3.75,4.13,3.25
61764,2012 Spring,5025,34401,MEAS,EECS,302-0,01,Probabilistic Systems and Random Signals,Dongning Guo,10:00,10:50,MoTuWeFr,25,17,4.18,3.71,4.18,4.88,3.94
69023,2011 Fall,5025,13747,MEAS,EECS,302-0,20,Probabilistic Systems and Random Signals,Abraham Herzl Haddad,10:00,10:50,MoTuWeFr,34,24,4.29,4.00,4.43,4.14,3.43
73315,2011 Spring,5025,34333,MEAS,EECS,302-0,01,Probabilistic Systems and Random Signals,Martin Plonus,10:00,10:50,MoTuWeFr,28,18,4.06,4.06,4.71,4.41,4.12
79921,2010 Fall,5025,13671,MEAS,EECS,302-0,20,Probabilistic Systems and Random Signals,Abraham Herzl Haddad,10:00,10:50,MoTuWeFr,34,23,3.55,3.50,3.41,4.14,3.05
83311,2010 Spring,5025,37925,MEAS,EECS,302-0,01,Probabilistic Systems and Random Signals,Dongning Guo,10:00,10:50,MoTuWeFr,29,19,3.78,3.67,4.22,4.94,3.44
89748,2009 Fall,5025,10880,MEAS,EECS,302-0,20,Probabilistic Systems and Random Signals,Abraham Herzl Haddad,10:00,10:50,MoTuWeFr,31,24,4.92,4.38,4.26,4.43,4.04
93437,2009 Spring,5025,31664,MEAS,EECS,302-0,01,Probabilistic Systems and Random Signals,Abraham Herzl Haddad,10:00,10:50,MoTuWeFr,45,32,4.28,4.06,4.09,3.84,3.53
109697,2014 Fall,5026,13993,MEAS,EECS,303-0,20,Advanced Digital Design,Fatma Memik,15:30,16:50,TuTh,32,21,5.00,4.58,4.70,4.26,4.40
52614,2014 Spring,5026,34202,MEAS,EECS,303-0,20,Advanced Digital Design,Ilya Mikhelson,15:30,16:50,TuTh,35,24,5.59,5.27,5.18,4.78,5.55
58474,2013 Fall,5026,15946,MEAS,EECS,303-0,20,Advanced Digital Design,Fatma Memik,15:30,16:50,TuTh,38,18,4.88,4.63,5.06,4.88,4.38
12291,2013 Spring,5026,34841,MEAS,EECS,303-0,20,Advanced Digital Design,Fatma Memik,15:30,16:50,TuTh,25,18,4.31,4.06,4.50,4.07,4.00
47831,2012 Fall,5026,13808,MEAS,EECS,303-0,20,Advanced Digital Design,Russell Joseph,15:30,16:50,TuTh,20,10,5.33,4.80,4.90,4.20,4.70
61765,2012 Spring,5026,34402,MEAS,EECS,303-0,20,Advanced Digital Design,Nikolaos Hardavellas,15:30,16:50,TuTh,36,22,3.95,3.74,3.89,4.00,3.26
69024,2011 Fall,5026,13782,MEAS,EECS,303-0,20,Advanced Digital Design,Hai Zhou,15:30,16:50,TuTh,23,16,4.60,4.53,4.67,4.19,4.50
73316,2011 Spring,5026,34334,MEAS,EECS,303-0,20,Advanced Digital Design,Nikolaos Hardavellas,15:30,16:50,TuTh,20,16,4.93,4.71,4.60,4.67,5.00
79922,2010 Fall,5026,13709,MEAS,EECS,303-0,20,Advanced Digital Design,Hai Zhou,15:30,16:50,TuTh,12,6,4.20,4.17,4.33,4.83,4.67
83312,2010 Spring,5026,37927,MEAS,EECS,303-0,20,Advanced Digital Design,Nikolaos Hardavellas,15:30,16:50,TuTh,13,8,4.50,4.13,4.25,4.63,4.63
89749,2009 Fall,5026,10966,MEAS,EECS,303-0,20,Advanced Digital Design,Fatma Memik,15:30,16:50,TuTh,10,8,4.88,4.63,4.88,4.75,5.13
93438,2009 Spring,5026,31666,MEAS,EECS,303-0,20,Advanced Digital Design,Fatma Memik,15:30,16:50,TuTh,25,15,4.00,3.93,4.33,4.27,3.73
109698,2014 Fall,5028,14016,MEAS,EECS,307-0,20,Communications Systems,Michael Honig,10:00,10:50,MoTuWeFr,25,19,5.50,5.25,5.53,5.38,4.82
58475,2013 Fall,5028,15969,MEAS,EECS,307-0,20,Communications Systems,Chung Chieh Lee,10:00,10:50,MoTuWeFr,19,11,5.27,5.27,5.27,4.82,5.18
47832,2012 Fall,5028,13831,MEAS,EECS,307-0,20,Communications Systems,Michael Honig,10:00,10:50,MoTuWeFr,17,10,5.10,4.90,4.60,4.80,5.00
69025,2011 Fall,5028,13805,MEAS,EECS,307-0,20,Communications Systems,Dongning Guo,10:00,10:50,MoTuWeFr,30,18,4.56,4.33,4.56,4.78,4.22
79923,2010 Fall,5028,13735,MEAS,EECS,307-0,20,Communications Systems,Michael Honig,10:00,10:50,MoTuWeFr,27,20,5.47,4.95,5.00,5.00,5.17
89750,2009 Fall,5028,11022,MEAS,EECS,307-0,20,Communications Systems,Michael Honig,10:00,10:50,MoTuWeFr,16,9,5.22,5.00,4.78,4.67,4.78
12292,2013 Spring,5029,38174,MEAS,EECS,308-0,20,Advanced Electromagnetics and Photonics,Martin Plonus,11:00,11:50,MoWeFr,6,4,4.00,4.00,3.50,3.50,3.50
86512,2010 Winter,5029,20288,MEAS,EECS,308-0,20,Advanced Electromagnetics and Photonics,Xu Li,13:00,13:50,MoWeFr,11,8,4.63,4.50,4.75,4.50,4.38
96339,2009 Winter,5029,20057,MEAS,EECS,308-0,20,Advanced Electromagnetics and Photonics,Xu Li,13:00,13:50,MoTuWeFr,10,6,3.67,3.33,3.83,4.33,3.00
109699,2014 Fall,4971,14201,MEAS,EECS,317-0,20,Data Management & Information Processing,Goce Trajcevski,14:00,14:50,MoWeFr,76,49,4.51,4.53,4.64,4.30,4.14
52615,2014 Spring,4971,34933,MEAS,EECS,317-0,20,Data Management & Information Processing,William Hendrix,12:00,12:50,MoWeFr,56,34,4.73,4.90,5.00,4.25,4.36
58476,2013 Fall,4971,16163,MEAS,EECS,317-0,20,Data Management & Information Processing,Goce Trajcevski,14:00,14:50,MoWeFr,106,69,4.91,4.79,4.98,4.45,4.61
12295,2013 Spring,4971,38173,MEAS,EECS,317-0,20,Data Management & Information Processing,William Hendrix,12:00,12:50,MoWeFr,62,36,4.69,4.50,5.04,4.52,4.00
47835,2012 Fall,4971,14035,MEAS,EECS,317-0,20,Data Management & Information Processing,Goce Trajcevski,14:00,14:50,MoWeFr,96,63,4.75,4.71,4.74,4.61,4.41
69028,2011 Fall,4971,14022,MEAS,EECS,317-0,20,Data Management & Information Processing,Goce Trajcevski,14:00,14:50,MoWeFr,65,43,4.73,4.22,4.55,4.46,4.27
79926,2010 Fall,4971,13961,MEAS,EECS,317-0,20,Data Management & Information Processing,Goce Trajcevski,14:00,14:50,MoWeFr,66,47,4.73,4.36,4.82,4.89,4.43
89753,2009 Fall,4971,11538,MEAS,EECS,317-0,20,Data Management & Information Processing,Goce Trajcevski,14:00,14:50,MoWeFr,53,36,4.36,4.09,4.82,4.73,3.82
747,2014 Winter,11510,20844,MEAS,EECS,321-0,20,Programming Languages,Robert Findler,14:00,15:20,MoFr,29,14,4.85,4.92,5.38,5.77,4.54
43979,2013 Winter,11510,23328,MEAS,EECS,321-0,20,Programming Languages,Robert Findler,14:00,15:20,MoFr,55,34,4.83,4.50,4.55,4.84,4.32
65416,2012 Winter,11510,24647,MEAS,EECS,321-0,20,Programming Languages,Robert Findler,14:00,15:20,MoFr,28,14,5.23,5.08,5.31,5.15,4.92
76569,2011 Winter,11510,27525,MEAS,EECS,321-0,20,Programming Languages,Robert Findler,14:00,15:20,MoFr,22,15,5.20,5.07,5.20,5.40,5.27
1746,2014 Spring,14430,34419,MEAS,EECS,322-0,20,Compiler  Construction,Robert Findler,14:00,15:20,MoWe,21,10,5.78,5.78,5.56,5.80,5.20
12296,2013 Spring,14430,35063,MEAS,EECS,322-0,20,Compiler  Construction,Robert Findler,12:30,13:50,TuTh,21,10,5.90,5.90,5.70,5.60,5.70
61768,2012 Spring,14430,34636,MEAS,EECS,322-0,20,Compiler  Construction,Robert Findler,12:30,13:50,TuTh,16,9,5.57,5.43,5.29,5.43,5.14
73318,2011 Spring,14430,34578,MEAS,EECS,322-0,20,Compiler  Construction,Robert Findler,12:30,13:50,TuTh,11,5,5.40,5.60,5.60,5.60,5.60
83314,2010 Spring,14430,38441,MEAS,EECS,322-0,20,Compiler  Construction,Robert Findler,12:30,13:50,TuTh,5,4,5.75,5.00,5.50,5.75,5.50
93440,2009 Spring,14430,41980,MEAS,EECS,322-0,20,Compiler  Construction,Robert Findler,12:30,13:50,TuTh,18,9,4.78,4.56,4.89,4.78,4.56
109700,2014 Fall,4975,14202,MEAS,EECS,325-1,20,Artificial Intelligence Programming,Christopher Riesbeck,12:30,13:50,MoWe,73,43,4.20,3.80,4.37,4.95,3.95
58477,2013 Fall,4975,16164,MEAS,EECS,325-1,20,Artificial Intelligence Programming,Christopher Riesbeck,12:30,13:50,MoWe,84,59,4.16,4.20,4.24,4.98,4.08
47836,2012 Fall,4975,14036,MEAS,EECS,325-1,20,Artificial Intelligence Programming,Christopher Riesbeck,09:00,09:50,MoWeFr,62,33,4.36,4.38,4.54,4.92,4.22
69029,2011 Fall,4975,14023,MEAS,EECS,325-1,20,Artificial Intelligence Programming,Christopher Riesbeck,09:00,09:50,MoWeFr,36,27,4.56,4.17,4.23,4.77,4.08
79927,2010 Fall,4975,13962,MEAS,EECS,325-1,20,Artificial Intelligence Programming,Christopher Riesbeck,09:00,09:50,MoWeFr,27,19,4.68,4.58,5.11,5.37,4.42
89754,2009 Fall,4975,11540,MEAS,EECS,325-1,20,Artificial Intelligence Programming,Christopher Riesbeck,09:00,09:50,MoWeFr,29,19,4.74,4.68,4.84,5.21,4.58
61769,2012 Spring,5033,34223,MEAS,EECS,328-0,20,Numerical Methods for Engineers,Jorge Nocedal,15:00,15:50,MoWeFr,63,29,4.92,4.62,4.62,4.60,4.58
73319,2011 Spring,5033,34116,MEAS,EECS,328-0,20,Numerical Methods for Engineers,Jorge Nocedal,15:00,15:50,MoWeFr,53,29,4.92,4.32,4.54,4.64,4.64
83315,2010 Spring,5033,37465,MEAS,EECS,328-0,20,Numerical Methods for Engineers,Jorge Nocedal,15:00,15:50,MoWeFr,53,29,4.90,4.38,4.38,4.39,4.31
93441,2009 Spring,5033,31144,MEAS,EECS,328-0,20,Numerical Methods for Engineers,Ming-Yang Kao,15:00,15:50,MoWeFr,41,22,3.60,3.20,3.55,4.20,2.65
748,2014 Winter,7098,20454,MEAS,EECS,330-0,20,Human Computer Interaction,Haoqi Zhang,13:00,13:50,MoWeFr,147,89,4.78,4.55,4.03,3.63,4.39
43980,2013 Winter,7098,22913,MEAS,EECS,330-0,20,Human Computer Interaction,Michael Horn,11:00,12:20,TuTh,55,30,4.92,4.74,4.39,3.64,4.54
